CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/01/2014,9:15,MANHATTAN,10027,40.8145804,-73.9479488,"(40.8145804, -73.9479488)",WEST 132 STREET                 ,8 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3128666,BICYCLE,,,,
12/17/2014,14:00,MANHATTAN,10025,40.8011722,-73.9614571,"(40.8011722, -73.9614571)",COLUMBUS AVENUE                 ,WEST 109 STREET                 ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3138356,BICYCLE,PASSENGER VEHICLE,,,
12/10/2014,19:06,,,,,,AVENUE OF THE AMERICAS          ,SPRING STREET                   ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3134554,BICYCLE,PASSENGER VEHICLE,,,
12/14/2014,22:35,MANHATTAN,10022,40.7610398,-73.9753742,"(40.7610398, -73.9753742)",5 AVENUE                        ,WEST 54 STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3137019,BICYCLE,PASSENGER VEHICLE,,,
12/17/2014,12:55,MANHATTAN,10013,40.7223853,-74.0037664,"(40.7223853, -74.0037664)",WEST BROADWAY                   ,GRAND STREET                    ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3138246,BICYCLE,PICK-UP TRUCK,,,
11/13/2014,10:35,BROOKLYN,11204,40.6283094,-73.981,"(40.6283094, -73.981)",18 AVENUE                       ,49 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,2823034,BICYCLE,UNKNOWN,,,
11/07/2014,11:15,QUEENS,11379,40.7163954,-73.886661,"(40.7163954, -73.886661)",JUNIPER BOULEVARD SOUTH         ,69 PLACE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,2821202,BICYCLE,UNKNOWN,,,
11/05/2014,19:00,BROOKLYN,11218,40.6563926,-73.973791,"(40.6563926, -73.973791)",PROSPECT PARK SOUTHWEST         ,TERRACE PLACE                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,2818992,BICYCLE,UNKNOWN,,,
11/13/2014,0:05,BROOKLYN,11206,40.7033747,-73.9376305,"(40.7033747, -73.9376305)",BUSHWICK AVENUE                 ,VARET STREET                    ,,1,0,0,0,1,0,0,0,Unspecified,,,,,2823156,BICYCLE,PASSENGER VEHICLE,,,
10/31/2014,13:03,MANHATTAN,10012,40.7246935,-73.9941806,"(40.7246935, -73.9941806)",EAST HOUSTON STREET             ,MOTT STREET                     ,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,2816563,BICYCLE,PASSENGER VEHICLE,,,
11/20/2014,21:45,MANHATTAN,10075,40.7749666,-73.9567966,"(40.7749666, -73.9567966)",3 AVENUE                        ,EAST 80 STREET                  ,,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,,,,2827377,BICYCLE,UNKNOWN,,,
11/15/2014,13:40,MANHATTAN,10016,40.7503422,-73.983174,"(40.7503422, -73.983174)",WEST 37 STREET                  ,5 AVENUE                        ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,,,,2823934,BICYCLE,TAXI,,,
11/12/2014,13:35,BROOKLYN,11222,40.7217051,-73.9506477,"(40.7217051, -73.9506477)",LORIMER STREET                  ,DRIGGS AVENUE                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,2822548,BICYCLE,PASSENGER VEHICLE,,,
11/10/2014,14:56,BROOKLYN,11233,40.6788706,-73.9216458,"(40.6788706, -73.9216458)",RALPH AVENUE                    ,FULTON STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,2820990,BICYCLE,UNKNOWN,,,
11/14/2014,11:38,MANHATTAN,10027,40.8163616,-73.9540891,"(40.8163616, -73.9540891)",WEST 131 STREET                 ,AMSTERDAM AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2823462,BICYCLE,UNKNOWN,,,
11/03/2014,12:00,BROOKLYN,11231,40.6830692,-73.995558,"(40.6830692, -73.995558)",SACKETT STREET                  ,COURT STREET                    ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,2819011,BICYCLE,UNKNOWN,,,
11/04/2014,13:16,MANHATTAN,10012,40.7236863,-73.9964752,"(40.7236863, -73.9964752)",PRINCE STREET                   ,LAFAYETTE STREET                ,,1,0,0,0,1,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,2818255,BICYCLE,TAXI,,,
11/17/2014,8:00,BROOKLYN,11201,40.7015271,-73.9867496,"(40.7015271, -73.9867496)",JAY STREET                      ,YORK STREET                     ,,1,0,0,0,1,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,2825142,BICYCLE,PASSENGER VEHICLE,,,
11/03/2014,8:15,QUEENS,11379,40.7128894,-73.8777068,"(40.7128894, -73.8777068)",METROPOLITAN AVENUE             ,75 STREET                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,2818104,BICYCLE,OTHER,,,
10/25/2014,13:45,MANHATTAN,10036,40.7573389,-73.986013,"(40.7573389, -73.986013)",WEST 44 STREET                  ,7 AVENUE                        ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,2813460,BICYCLE,OTHER,,,
10/23/2014,13:00,,,,,,GREENPOINT AVENUE               ,KINGSLAND AVENUE                ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,2812679,BICYCLE,OTHER,,,
10/25/2014,20:15,MANHATTAN,10037,40.8197705,-73.9367193,"(40.8197705, -73.9367193)",WEST 144 STREET                 ,LENOX AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2813497,BICYCLE,,,,
10/26/2014,14:15,BROOKLYN,11237,40.7002464,-73.9208814,"(40.7002464, -73.9208814)",KNICKERBOCKER AVENUE            ,STANHOPE STREET                 ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,2814737,BICYCLE,OTHER,,,
10/24/2014,18:23,MANHATTAN,10017,40.7511221,-73.9712634,"(40.7511221, -73.9712634)",EAST 44 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2813933,BICYCLE,PASSENGER VEHICLE,,,
10/26/2014,12:30,BROOKLYN,11249,40.7157321,-73.9644717,"(40.7157321, -73.9644717)",GRAND STREET                    ,WYTHE AVENUE                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,2814754,BICYCLE,SPORT UTILITY / STATION WAGON,,,
10/06/2014,4:05,BRONX,10452,40.8406495,-73.9190121,"(40.8406495, -73.9190121)",WEST 170 STREET                 ,INWOOD AVENUE                   ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,1034582,BICYCLE,UNKNOWN,,,
10/05/2014,3:35,BROOKLYN,11206,40.7019114,-73.936979,"(40.7019114, -73.936979)",FLUSHING AVENUE                 ,BUSHWICK AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1034095,BICYCLE,UNKNOWN,,,
10/06/2014,12:06,MANHATTAN,10013,40.7184575,-73.9948089,"(40.7184575, -73.9948089)",GRAND STREET                    ,BOWERY                          ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,1034300,BICYCLE,SMALL COM VEH(4 TIRES) ,,,
10/22/2014,6:35,BROOKLYN,11223,40.5978331,-73.965485,"(40.5978331, -73.965485)",AVENUE U                        ,OCEAN PARKWAY                   ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,2811907,BICYCLE,PASSENGER VEHICLE,,,
10/19/2014,7:02,QUEENS,11101,40.7419814,-73.9464213,"(40.7419814, -73.9464213)",SKILLMAN AVENUE                 ,49 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,2810451,BICYCLE,LIVERY VEHICLE,,,
10/21/2014,15:02,,,,,,CONEY ISLAND AVENUE             ,DITMAS AVENUE                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,2811375,BICYCLE,UNKNOWN,PASSENGER VEHICLE,,
10/12/2014,15:15,BROOKLYN,11206,40.7068521,-73.9481952,"(40.7068521, -73.9481952)",LORIMER STREET                  ,MONTROSE AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,,,,,1037682,BICYCLE,PASSENGER VEHICLE,,,
09/30/2014,11:45,MANHATTAN,10012,40.725432,-73.996771,"(40.725432, -73.996771)",BROADWAY                        ,WEST HOUSTON STREET             ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1032131,BICYCLE,VAN,,,
10/21/2014,19:20,BROOKLYN,11222,40.7257091,-73.9435697,"(40.7257091, -73.9435697)",NASSAU AVENUE                   ,NORTH HENRY STREET              ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,2812057,BICYCLE,UNKNOWN,,,
10/15/2014,18:50,MANHATTAN,10013,40.7206092,-74.0084706,"(40.7206092, -74.0084706)",HUDSON STREET                   ,BEACH STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2808657,BICYCLE,VAN,,,
10/08/2014,20:15,BROOKLYN,11213,40.6676708,-73.928443,"(40.6676708, -73.928443)",ROCHESTER AVENUE                ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,1036289,BICYCLE,UNKNOWN,,,
10/09/2014,17:00,BROOKLYN,11213,40.6741471,-73.9306135,"(40.6741471, -73.9306135)",SAINT MARKS AVENUE              ,UTICA AVENUE                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1036327,BICYCLE,UNKNOWN,,,
09/26/2014,20:50,QUEENS,11368,40.7471574,-73.8628578,"(40.7471574, -73.8628578)",102 STREET                      ,43 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1031095,BICYCLE,UNKNOWN,,,
10/06/2014,10:17,MANHATTAN,10013,40.7151584,-74.0021139,"(40.7151584, -74.0021139)",CENTRE STREET                   ,WORTH STREET                    ,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,1034299,BICYCLE,UNKNOWN,,,
09/04/2014,11:15,QUEENS,11375,40.7151185,-73.832233,"(40.7151185, -73.832233)",78 AVENUE                       ,QUEENS BOULEVARD                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1018766,BICYCLE,SPORT UTILITY / STATION WAGON,,,
09/05/2014,19:00,,,,,,BROWN PLACE                     ,58 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1019750,BICYCLE,PASSENGER VEHICLE,,,
09/07/2014,14:45,QUEENS,11436,40.6793099,-73.7917089,"(40.6793099, -73.7917089)",SUTPHIN BOULEVARD               ,119 AVENUE                      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1020849,BICYCLE,PASSENGER VEHICLE,,,
09/03/2014,19:54,MANHATTAN,10013,40.7181584,-73.9979293,"(40.7181584, -73.9979293)",HESTER STREET                   ,MULBERRY STREET                 ,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,1017728,BICYCLE,TAXI,,,
09/12/2014,7:25,MANHATTAN,10003,40.7379177,-73.9922237,"(40.7379177, -73.9922237)",WEST 17 STREET                  ,5 AVENUE                        ,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,1024168,BICYCLE,TAXI,,,
09/24/2014,21:25,QUEENS,11419,40.69335,-73.830528,"(40.69335, -73.830528)",116 STREET                      ,ATLANTIC AVENUE                 ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,1030615,BICYCLE,UNKNOWN,,,
09/18/2014,23:00,BROOKLYN,11217,40.6859579,-73.9802733,"(40.6859579, -73.9802733)",STATE STREET                    ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,1026770,BICYCLE,PASSENGER VEHICLE,,,
09/10/2014,19:50,MANHATTAN,10002,40.7236503,-73.991024,"(40.7236503, -73.991024)",CHRYSTIE STREET                 ,EAST HOUSTON STREET             ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,1022027,BICYCLE,PASSENGER VEHICLE,,,
08/30/2014,12:40,MANHATTAN,10014,40.7322225,-74.0035541,"(40.7322225, -74.0035541)",BLEECKER STREET                 ,7 AVENUE SOUTH                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1015837,BICYCLE,TAXI,,,
09/02/2014,10:30,MANHATTAN,10011,40.7434485,-74.0035402,"(40.7434485, -74.0035402)",WEST 18 STREET                  ,9 AVENUE                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,1017744,BICYCLE,TAXI,,,
09/13/2014,17:50,BROOKLYN,11216,40.6734216,-73.9501643,"(40.6734216, -73.9501643)",NOSTRAND AVENUE                 ,PARK PLACE                      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1024463,BICYCLE,UNKNOWN,,,
09/24/2014,16:10,MANHATTAN,10010,40.7410276,-73.9941612,"(40.7410276, -73.9941612)",WEST 20 STREET                  ,AVENUE OF THE AMERICAS          ,,1,0,0,0,1,0,0,0,Physical Disability,Driver Inattention/Distraction,,,,1028940,BICYCLE,SPORT UTILITY / STATION WAGON,,,
09/15/2014,17:20,BROOKLYN,11217,40.6803114,-73.9778161,"(40.6803114, -73.9778161)",5 AVENUE                        ,PROSPECT PLACE                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,1024472,BICYCLE,SPORT UTILITY / STATION WAGON,,,
09/07/2014,18:00,BROOKLYN,11229,40.595921,-73.9410184,"(40.595921, -73.9410184)",NOSTRAND AVENUE                 ,AVENUE W                        ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,1020575,BICYCLE,PASSENGER VEHICLE,,,
09/04/2014,20:25,QUEENS,11377,40.7426849,-73.8956526,"(40.7426849, -73.8956526)",WOODSIDE AVENUE                 ,69 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1019287,BICYCLE,UNKNOWN,,,
09/24/2014,14:40,BROOKLYN,11208,40.6861166,-73.8699099,"(40.6861166, -73.8699099)",RIDGEWOOD AVENUE                ,LINCOLN AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1028407,BICYCLE,UNKNOWN,,,
08/10/2014,12:35,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",BEDFORD AVENUE                  ,EASTERN PARKWAY                 ,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,1006484,BICYCLE,PASSENGER VEHICLE,,,
08/21/2014,1:00,MANHATTAN,10021,40.7674936,-73.9593177,"(40.7674936, -73.9593177)",EAST 70 STREET                  ,2 AVENUE                        ,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,1011627,BICYCLE,PASSENGER VEHICLE,,,
08/20/2014,8:19,BROOKLYN,11201,40.6860968,-73.9963582,"(40.6860968, -73.9963582)",CLINTON STREET                  ,KANE STREET                     ,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,1011285,BICYCLE,PASSENGER VEHICLE,,,
08/06/2014,6:35,BROOKLYN,11206,40.7070105,-73.9465215,"(40.7070105, -73.9465215)",LEONARD STREET                  ,MONTROSE AVENUE                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,1018075,BICYCLE,UNKNOWN,,,
08/18/2014,18:40,MANHATTAN,10021,40.7717829,-73.9654346,"(40.7717829, -73.9654346)",EAST 72 STREET                  ,MADISON AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1010609,BICYCLE,UNKNOWN,,,
08/14/2014,13:45,BROOKLYN,11201,40.6976294,-73.9852826,"(40.6976294, -73.9852826)",FLATBUSH AVENUE EXTENSION       ,CONCORD STREET                  ,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,1008541,BICYCLE,SPORT UTILITY / STATION WAGON,,,
08/16/2014,23:53,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD              ,SAINT ANNS AVENUE               ,,1,0,0,0,1,0,0,0,Drugs (Illegal),Unspecified,,,,1009700,BICYCLE,UNKNOWN,,,
08/05/2014,17:00,,,,,,TILLARY STREET                  ,NAVY STREET                     ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,1004595,BICYCLE,PASSENGER VEHICLE,,,
08/15/2014,15:55,QUEENS,11414,40.6524254,-73.8382001,"(40.6524254, -73.8382001)",163 AVENUE                      ,CROSSBAY BOULEVARD              ,,1,0,0,0,1,0,0,0,Unspecified,,,,,1009911,BICYCLE,SPORT UTILITY / STATION WAGON,,,
08/27/2014,17:00,MANHATTAN,10011,40.7440247,-74.0084591,"(40.7440247, -74.0084591)",WEST 16 STREET                  ,11 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1014842,BICYCLE,UNKNOWN,,,
08/13/2014,19:00,MANHATTAN,10002,40.7098113,-73.9918374,"(40.7098113, -73.9918374)",SOUTH STREET                    ,PIKE SLIP                       ,,0,0,0,0,0,0,0,0,,,,,,1007699,BICYCLE,AMBULANCE,,,
08/25/2014,20:00,MANHATTAN,10012,40.7269334,-73.999917,"(40.7269334, -73.999917)",WEST BROADWAY                   ,WEST HOUSTON STREET             ,,1,0,0,0,1,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,1013292,BICYCLE,UNKNOWN,,,
08/19/2014,22:20,BROOKLYN,11236,40.6496544,-73.9204657,"(40.6496544, -73.9204657)",RALPH AVENUE                    ,AVENUE A                        ,,1,0,0,0,1,0,0,0,Other Electronic Device,Unspecified,,,,1011224,BICYCLE,SPORT UTILITY / STATION WAGON,,,
08/19/2014,17:51,BROOKLYN,11201,40.702488,-73.9885347,"(40.702488, -73.9885347)",ADAMS STREET                    ,FRONT STREET                    ,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,1011322,BICYCLE,PASSENGER VEHICLE,,,
08/09/2014,0:52,MANHATTAN,10024,40.7839764,-73.9702995,"(40.7839764, -73.9702995)",WEST 84 STREET                  ,CENTRAL PARK WEST               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1006782,BICYCLE,PASSENGER VEHICLE,,,
08/08/2014,9:13,MANHATTAN,10003,40.7298617,-73.9914344,"(40.7298617, -73.9914344)",LAFAYETTE STREET                ,ASTOR PLACE                     ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1005333,BICYCLE,TAXI,,,
08/07/2014,8:20,BROOKLYN,11238,40.684204,-73.9680544,"(40.684204, -73.9680544)",VANDERBILT AVENUE               ,GATES AVENUE                    ,,1,0,0,0,1,0,0,0,Lost Consciousness,Lost Consciousness,,,,1005621,BICYCLE,PASSENGER VEHICLE,,,
07/31/2014,18:25,MANHATTAN,10003,40.7285961,-73.9876715,"(40.7285961, -73.9876715)",2 AVENUE                        ,SAINT MARKS PLACE               ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1001749,BICYCLE,UNKNOWN,,,
08/02/2014,9:48,BROOKLYN,11215,40.6770794,-73.986311,"(40.6770794, -73.986311)",3 AVENUE                        ,CARROLL STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1002971,BICYCLE,PASSENGER VEHICLE,,,
08/01/2014,9:45,MANHATTAN,10021,40.7724613,-73.9670409,"(40.7724613, -73.9670409)",5 AVENUE                        ,EAST 72 STREET                  ,,1,0,0,0,1,0,0,0,Prescription Medication,Passenger Distraction,,,,1001816,BICYCLE,LIVERY VEHICLE,,,
07/30/2014,8:40,QUEENS,11368,40.752541,-73.8526035,"(40.752541, -73.8526035)",ROOSEVELT AVENUE                ,114 STREET                      ,,1,0,0,0,1,0,0,0,Passenger Distraction,,,,,1001655,BICYCLE,PASSENGER VEHICLE,,,
08/01/2014,20:25,BROOKLYN,11237,40.6992997,-73.9136047,"(40.6992997, -73.9136047)",MYRTLE AVENUE                   ,LINDEN STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,,,,,1005610,BICYCLE,SPORT UTILITY / STATION WAGON,,,
07/30/2014,14:00,MANHATTAN,10001,40.7454217,-73.9909669,"(40.7454217, -73.9909669)",WEST 27 STREET                  ,6 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1000714,BICYCLE,UNKNOWN,,,
07/05/2014,15:26,BRONX,10461,40.8434705,-73.8358307,"(40.8434705, -73.8358307)",MIDDLETOWN ROAD                 ,MULFORD AVENUE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,364508,BICYCLE,,,,
07/08/2014,14:01,QUEENS,11106,40.7643491,-73.9234585,"(40.7643491, -73.9234585)",31 AVENUE                       ,31 STREET                       ,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,363705,BICYCLE,PASSENGER VEHICLE,,,
07/09/2014,23:45,BROOKLYN,11223,40.6000839,-73.9659052,"(40.6000839, -73.9659052)",AVENUE T                        ,OCEAN PARKWAY                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,363138,BICYCLE,PASSENGER VEHICLE,,,
07/01/2014,15:59,,,,,,JAY STREET                      ,SANDS STREET                    ,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Failure to Yield Right-of-Way,,,,361041,BICYCLE,VAN,,,
07/02/2014,17:00,MANHATTAN,10040,40.8561799,-73.9287138,"(40.8561799, -73.9287138)",WEST 192 STREET                 ,SAINT NICHOLAS AVENUE           ,,1,0,0,0,1,0,0,0,Passenger Distraction,,,,,361415,BICYCLE,UNKNOWN,,,
07/05/2014,20:45,BROOKLYN,11237,40.7018317,-73.9193214,"(40.7018317, -73.9193214)",IRVING AVENUE                   ,STANHOPE STREET                 ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,758349,BICYCLE,UNKNOWN,,,
07/05/2014,22:50,MANHATTAN,10039,40.8253798,-73.9400526,"(40.8253798, -73.9400526)",WEST 149 STREET                 ,8 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,504041,BICYCLE,,,,
07/26/2014,1:40,BROOKLYN,11238,40.6817416,-73.958584,"(40.6817416, -73.958584)",CLASSON AVENUE                  ,FULTON STREET                   ,,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,,,,999018,BICYCLE,UNKNOWN,,,
07/18/2014,18:20,BROOKLYN,11237,40.7015297,-73.9231339,"(40.7015297, -73.9231339)",KNICKERBOCKER AVENUE            ,HART STREET                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,995549,BICYCLE,OTHER,,,
07/19/2014,7:50,MANHATTAN,10002,40.7113459,-73.9967789,"(40.7113459, -73.9967789)",CATHERINE STREET                ,MONROE STREET                   ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,995283,BICYCLE,PASSENGER VEHICLE,,,
07/26/2014,9:30,MANHATTAN,10029,40.7970036,-73.9377739,"(40.7970036, -73.9377739)",EAST 116 STREET                 ,2 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,998766,BICYCLE,PASSENGER VEHICLE,,,
07/21/2014,7:50,BROOKLYN,11219,40.6301138,-74.0100046,"(40.6301138, -74.0100046)",FORT HAMILTON PARKWAY           ,66 STREET                       ,,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,,,,1016847,BICYCLE,UNKNOWN,,,
07/16/2014,1:00,BROOKLYN,11210,40.6366269,-73.9422507,"(40.6366269, -73.9422507)",BROOKLYN AVENUE                 ,FARRAGUT ROAD                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,661306,BICYCLE,UNKNOWN,,,
07/16/2014,11:40,BROOKLYN,11201,40.6906659,-73.9853635,"(40.6906659, -73.9853635)",FULTON STREET                   ,BRIDGE STREET                   ,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,,,,766092,BICYCLE,BUS,,,
07/15/2014,8:10,BROOKLYN,11211,40.7151898,-73.9356138,"(40.7151898, -73.9356138)",SHARON STREET                   ,MORGAN AVENUE                   ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Other Electronic Device,,,,779486,BICYCLE,UNKNOWN,,,
07/27/2014,1:10,MANHATTAN,10009,40.7313511,-73.9825546,"(40.7313511, -73.9825546)",EAST 14 STREET                  ,1 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,999247,BICYCLE,PASSENGER VEHICLE,,,
07/13/2014,0:56,BROOKLYN,11206,40.7054412,-73.9479799,"(40.7054412, -73.9479799)",BOERUM STREET                   ,LORIMER STREET                  ,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,779463,BICYCLE,UNKNOWN,,,
07/10/2014,14:30,BRONX,10463,40.8766407,-73.9013799,"(40.8766407, -73.9013799)",ALBANY CRESCENT                 ,KINGSBRIDGE TERRACE             ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,363098,BICYCLE,UNKNOWN,,,
07/23/2014,11:20,QUEENS,11385,40.699279,-73.9047835,"(40.699279, -73.9047835)",CYPRESS AVENUE                  ,HANCOCK STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,997530,BICYCLE,PASSENGER VEHICLE,,,
07/14/2014,17:00,MANHATTAN,10017,40.7497339,-73.9740683,"(40.7497339, -73.9740683)",EAST 41 STREET                  ,QUEENS MIDTOWN TUNNEL EXIT      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,440811,BICYCLE,PASSENGER VEHICLE,,,
07/15/2014,16:00,,,,,,AVENUE OF THE AMERICAS          ,SPRING STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,375239,BICYCLE,SPORT UTILITY / STATION WAGON,,,
06/24/2014,19:30,MANHATTAN,10027,40.8089731,-73.9483252,"(40.8089731, -73.9483252)",7 AVENUE                        ,WEST 125 STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,,,,,357360,BICYCLE,LIVERY VEHICLE,,,
06/24/2014,7:35,BROOKLYN,11206,40.7080712,-73.9433213,"(40.7080712, -73.9433213)",GRAHAM AVENUE                   ,MESEROLE STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,357593,BICYCLE,PASSENGER VEHICLE,,,
06/24/2014,15:00,QUEENS,11412,40.7017418,-73.7654408,"(40.7017418, -73.7654408)",111 AVENUE                      ,FARMERS BOULEVARD               ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,357210,BICYCLE,UNKNOWN,,,
