CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/15/2016,14:30,,,40.748436,-73.984566,"(40.748436, -73.984566)",,,EAST 34 STREET                          ,1,0,0,0,1,0,0,0,Backing Unsafely,Brakes Defective,Unspecified,,,3407447,4 dr sedan,Pick-up Truck,Bike,,
04/26/2016,16:25,BROOKLYN,11207,,,,EVERGREEN AVENUE                ,MOFFAT STREET,,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3438670,4 dr sedan,Station Wagon/Sport Utility Vehicle,Bike,,
03/31/2016,12:00,,,,,,JAMAICA AVENUE                  ,212 STREET,,4,0,0,0,0,0,4,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified,Unspecified,3423889,Station Wagon/Sport Utility Vehicle,Bike,Bike,Station Wagon/Sport Utility Vehicle,4 dr sedan
04/08/2016,20:31,BROOKLYN,11226,,,,ROGERS AVENUE                   ,MARTENSE STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3416468,4 dr sedan,Station Wagon/Sport Utility Vehicle,Bike,,
04/04/2016,17:25,,,,,,,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3416017,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
04/04/2016,21:45,BROOKLYN,11207,40.664597,-73.88687,"(40.664597, -73.88687)",,,603       NEW LOTS AVENUE               ,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,3418902,4 dr sedan,4 dr sedan,Bike,,
03/28/2016,13:35,QUEENS,11103,40.765213,-73.91394,"(40.765213, -73.91394)",,,28-36     STEINWAY STREET               ,2,0,1,0,1,0,0,0,Turning Improperly,Unspecified,Unspecified,,,3428853,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
03/29/2016,16:00,,,40.72873,-74.00331,"(40.72873, -74.00331)",6th Ave                         ,,,1,0,0,0,0,0,1,0,Passenger Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,,,3437183,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
03/28/2016,18:20,QUEENS,11355,,,,MAIN STREET                     ,BLOSSOM AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3426266,2 dr sedan,4 dr sedan,Bike,,
03/21/2016,8:20,BRONX,10451,40.81764,-73.92371,"(40.81764, -73.92371)",,,247       EAST 149 STREET               ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,3410940,4 dr sedan,Station Wagon/Sport Utility Vehicle,Bike,,
