CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
07/07/2016,8:07,QUEENS,11373,,,,BROADWAY                        ,BAXTER AVENUE,,0,1,0,0,0,1,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,3485897,BICYCLE,PASSENGER VEHICLE,BICYCLE,,
03/10/2016,9:15,MANHATTAN,10016,40.7430998,-73.9740095,"(40.7430998, -73.9740095)",1 AVENUE                        ,EAST 33 STREET                  ,,4,0,2,0,1,0,1,0,Driver Inattention/Distraction,Lost Consciousness,Other Vehicular,Unspecified,,3402788,TAXI,SPORT UTILITY / STATION WAGON,BICYCLE,MOTORCYCLE,
02/05/2016,18:25,BROOKLYN,11238,40.6797033,-73.9616787,"(40.6797033, -73.9616787)",GRAND AVENUE                    ,PACIFIC STREET                  ,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,3384729,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
01/22/2016,13:00,MANHATTAN,10019,40.7636578,-73.9734636,"(40.7636578, -73.9734636)",WEST 58 STREET                  ,6 AVENUE                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3378845,VAN,TAXI,BICYCLE,,
12/24/2015,14:50,BROOKLYN,11226,40.6494399,-73.9630763,"(40.6494399, -73.9630763)",CHURCH AVENUE                   ,EAST 18 STREET                  ,,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3365373,SPORT UTILITY / STATION WAGON,AMBULANCE,BICYCLE,,
01/18/2016,9:40,BROOKLYN,11217,40.6840532,-73.981561,"(40.6840532, -73.981561)",DEAN STREET                     ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,Unspecified,,,3372981,PASSENGER VEHICLE,UNKNOWN,BICYCLE,,
12/24/2015,12:13,MANHATTAN,10021,40.7681193,-73.9588624,"(40.7681193, -73.9588624)",EAST 71 STREET                  ,2 AVENUE                        ,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3360193,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
12/19/2015,21:09,,,,,,CANAL STREET                    ,BOWERY                          ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3356533,LIVERY VEHICLE,BICYCLE,BICYCLE,,
12/01/2015,21:45,BROOKLYN,11207,40.6797415,-73.8921169,"(40.6797415, -73.8921169)",VAN SICLEN AVENUE               ,ARLINGTON AVENUE                ,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,3345427,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
12/12/2015,20:10,MANHATTAN,10013,40.7159187,-73.9993218,"(40.7159187, -73.9993218)",MULBERRY STREET                 ,BAYARD STREET                   ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3351806,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
10/30/2015,18:30,BROOKLYN,11203,40.6514675,-73.9361762,"(40.6514675, -73.9361762)",CHURCH AVENUE                   ,TROY AVENUE                     ,,1,0,0,0,1,0,0,0,Illness,Unspecified,Unspecified,,,3326164,PASSENGER VEHICLE,UNKNOWN,BICYCLE,,
11/15/2015,9:25,BROOKLYN,11236,40.6442955,-73.901381,"(40.6442955, -73.901381)",ROCKAWAY PARKWAY                ,CONKLIN AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3334880,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
11/14/2015,20:21,MANHATTAN,10019,40.7654191,-73.9838236,"(40.7654191, -73.9838236)",8 AVENUE                        ,WEST 55 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3335257,TAXI,BICYCLE,BICYCLE,,
10/14/2015,19:00,MANHATTAN,10030,40.8240317,-73.9447582,"(40.8240317, -73.9447582)",SAINT NICHOLAS AVENUE           ,WEST 145 STREET                 ,,2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3315615,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
10/24/2015,21:35,MANHATTAN,10001,40.7498542,-73.9879382,"(40.7498542, -73.9879382)",WEST 34 STREET                  ,BROADWAY                        ,,1,0,0,0,1,0,0,0,Passenger Distraction,Other Vehicular,,,,3322150,OTHER,PASSENGER VEHICLE,BICYCLE,,
10/17/2015,10:50,QUEENS,11368,40.7507179,-73.8587648,"(40.7507179, -73.8587648)",ROOSEVELT AVENUE                ,108 STREET                      ,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,3317217,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
10/20/2015,16:05,MANHATTAN,10002,40.7183032,-73.9873956,"(40.7183032, -73.9873956)",DELANCEY STREET                 ,NORFOLK STREET                  ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3318576,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
10/23/2015,10:30,MANHATTAN,10014,40.733743,-74.0062928,"(40.733743, -74.0062928)",HUDSON STREET                   ,WEST 10 STREET                  ,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,Unspecified,,,3320724,SMALL COM VEH(4 TIRES) ,LARGE COM VEH(6 OR MORE TIRES),BICYCLE,,
09/21/2015,18:20,MANHATTAN,10013,40.7223244,-74.0117465,"(40.7223244, -74.0117465)",WEST STREET                     ,LAIGHT STREET                   ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Unspecified,,,3300609,OTHER,BICYCLE,BICYCLE,,
09/11/2015,20:00,MANHATTAN,10002,40.7200764,-73.9883549,"(40.7200764, -73.9883549)",LUDLOW STREET                   ,RIVINGTON STREET                ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3294361,PASSENGER VEHICLE,PICK-UP TRUCK,BICYCLE,,
09/14/2015,17:18,STATEN ISLAND,10308,40.5512542,-74.1345595,"(40.5512542, -74.1345595)",HYLAN BOULEVARD                 ,REDGRAVE AVENUE                 ,,1,1,0,0,1,1,0,0,Tow Hitch Defective,Unspecified,Unspecified,,,3297268,PICK-UP TRUCK,BICYCLE,BICYCLE,,
09/09/2015,10:10,MANHATTAN,10021,40.7707535,-73.9569401,"(40.7707535, -73.9569401)",EAST 75 STREET                  ,2 AVENUE                        ,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Other Vehicular,Other Vehicular,,,3292901,OTHER,OTHER,BICYCLE,,
09/01/2015,10:30,QUEENS,11103,40.7646435,-73.9165884,"(40.7646435, -73.9165884)",37 STREET                       ,30 AVENUE                       ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3289183,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,BICYCLE,,
07/19/2015,19:15,MANHATTAN,10026,40.8032165,-73.9525305,"(40.8032165, -73.9525305)",WEST 116 STREET                 ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3263594,TAXI,SPORT UTILITY / STATION WAGON,BICYCLE,,
07/20/2015,21:00,,,,,,FLATBUSH AVENUE                 ,GLENWOOD ROAD                   ,,3,0,0,0,3,0,0,0,Physical Disability,Physical Disability,Physical Disability,Unspecified,,3262462,SPORT UTILITY / STATION WAGON,BICYCLE,BICYCLE,BICYCLE,
07/27/2015,17:45,BROOKLYN,11223,40.6026408,-73.9863839,"(40.6026408, -73.9863839)",HIGHLAWN AVENUE                 ,STILLWELL AVENUE                ,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,Unspecified,,,3266412,OTHER,PASSENGER VEHICLE,BICYCLE,,
07/07/2015,0:16,,,,,,28 STREET                       ,QUEENS PLAZA NORTH              ,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Passenger Distraction,Passenger Distraction,,,3253930,SPORT UTILITY / STATION WAGON,BICYCLE,BICYCLE,,
06/27/2015,13:10,MANHATTAN,10031,40.8290217,-73.9448371,"(40.8290217, -73.9448371)",AMSTERDAM AVENUE                ,WEST 151 STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3247564,PASSENGER VEHICLE,UNKNOWN,BICYCLE,,
06/22/2015,22:50,QUEENS,11102,40.7753704,-73.9211712,"(40.7753704, -73.9211712)",24 ROAD                         ,23 STREET                       ,,1,0,0,0,1,0,0,0,Lost Consciousness,Lost Consciousness,Unspecified,,,3245484,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,,
06/16/2015,17:05,MANHATTAN,10075,40.7726551,-73.9555525,"(40.7726551, -73.9555525)",2 AVENUE                        ,EAST 78 STREET                  ,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,Backing Unsafely,,,3240501,BUS,BUS,BICYCLE,,
07/01/2015,21:50,STATEN ISLAND,10308,40.554641,-74.1460711,"(40.554641, -74.1460711)",GREAVES AVENUE                  ,KATAN AVENUE                    ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3251403,UNKNOWN,BICYCLE,BICYCLE,,
05/15/2015,20:19,MANHATTAN,10012,40.7266396,-73.99413,"(40.7266396, -73.99413)",LAFAYETTE STREET                ,BOND STREET                     ,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3220939,TAXI,BICYCLE,BICYCLE,,
04/30/2015,11:50,MANHATTAN,10038,40.7117796,-73.9997006,"(40.7117796, -73.9997006)",SAINT JAMES PLACE               ,MADISON STREET                  ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3211597,AMBULANCE,LIVERY VEHICLE,BICYCLE,,
05/19/2015,13:00,QUEENS,11377,40.7453916,-73.9055801,"(40.7453916, -73.9055801)",WOODSIDE AVENUE                 ,59 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3223936,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,BICYCLE,,
05/16/2015,16:00,BROOKLYN,11201,40.6922334,-73.9872996,"(40.6922334, -73.9872996)",JAY STREET                      ,WILLOUGHBY STREET               ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3221857,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,,
05/19/2015,23:05,BROOKLYN,11216,40.6727536,-73.9543177,"(40.6727536, -73.9543177)",BEDFORD AVENUE                  ,STERLING PLACE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3242498,SPORT UTILITY / STATION WAGON,BICYCLE,BICYCLE,,
04/23/2015,10:15,BROOKLYN,11237,40.7093173,-73.9329972,"(40.7093173, -73.9329972)",MORGAN AVENUE                   ,MESEROLE STREET                 ,,3,0,0,0,1,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3207879,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,
04/18/2015,20:30,QUEENS,11368,40.7522381,-73.8629195,"(40.7522381, -73.8629195)",104 STREET                      ,37 DRIVE                        ,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,3204939,BUS,BICYCLE,BICYCLE,,
04/15/2015,17:00,MANHATTAN,10019,40.7630248,-73.9781387,"(40.7630248, -73.9781387)",WEST 55 STREET                  ,6 AVENUE                        ,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3203374,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
04/11/2015,14:30,MANHATTAN,10019,40.768439,-73.9890504,"(40.768439, -73.9890504)",10 AVENUE                       ,WEST 56 STREET                  ,,0,0,0,0,0,0,0,0,Turning Improperly,Traffic Control Disregarded,Unspecified,Unspecified,,3201124,TAXI,PASSENGER VEHICLE,BICYCLE,BICYCLE,
04/12/2015,15:00,MANHATTAN,10016,40.74478,-73.9758819,"(40.74478, -73.9758819)",EAST 34 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3201104,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
03/08/2015,9:20,MANHATTAN,10027,40.8113313,-73.9640197,"(40.8113313, -73.9640197)",RIVERSIDE DRIVE                 ,WEST 120 STREET                 ,,2,0,0,0,2,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,,,3182424,BUS,BICYCLE,BICYCLE,,
03/11/2015,14:30,MANHATTAN,10010,40.742089,-73.9849769,"(40.742089, -73.9849769)",PARK AVENUE SOUTH               ,EAST 26 STREET                  ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3184723,TAXI,LIVERY VEHICLE,BICYCLE,,
03/12/2015,16:30,MANHATTAN,10013,40.7187759,-73.9956999,"(40.7187759, -73.9956999)",GRAND STREET                    ,ELIZABETH STREET                ,,1,0,0,0,1,0,0,0,Cell Phone (hand-held),Unspecified,Unspecified,,,3184701,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
01/29/2015,20:00,MANHATTAN,10016,40.7470784,-73.9813415,"(40.7470784, -73.9813415)",PARK AVENUE                     ,EAST 34 STREET                  ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,Unspecified,,,3160778,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,BICYCLE,,
01/05/2015,14:30,,,40.7122651,-74.0078924,"(40.7122651, -74.0078924)",BROADWAY                        ,PARK ROW                        ,,2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,Other Vehicular,,,3147399,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
11/27/2014,8:33,MANHATTAN,10023,40.7779294,-73.9820802,"(40.7779294, -73.9820802)",WEST 71 STREET                  ,BROADWAY                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3128634,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
11/25/2014,18:48,BROOKLYN,11206,40.702713,-73.9373173,"(40.702713, -73.9373173)",BUSHWICK AVENUE                 ,COOK STREET                     ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3125844,UNKNOWN,BICYCLE,BICYCLE,,
11/30/2014,19:50,BROOKLYN,11209,40.6221405,-74.0256624,"(40.6221405, -74.0256624)",5 AVENUE                        ,85 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3128783,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,,
12/16/2014,18:40,QUEENS,11373,40.7334973,-73.8703694,"(40.7334973, -73.8703694)",QUEENS BOULEVARD                ,WOODHAVEN BOULEVARD             ,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3138795,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,
11/15/2014,17:20,MANHATTAN,10002,40.7180039,-73.986584,"(40.7180039, -73.986584)",DELANCEY STREET                 ,SUFFOLK STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,2823896,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
11/11/2014,14:05,BRONX,10451,40.8154399,-73.9239995,"(40.8154399, -73.9239995)",MORRIS AVENUE                   ,EAST 144 STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,2822329,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
11/19/2014,10:00,BROOKLYN,11201,40.6922334,-73.9872996,"(40.6922334, -73.9872996)",JAY STREET                      ,WILLOUGHBY STREET               ,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,Unspecified,,,2826399,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,
10/17/2014,21:40,BROOKLYN,11220,40.6406258,-74.0149787,"(40.6406258, -74.0149787)",5 AVENUE                        ,58 STREET                       ,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,Unspecified,,,2809867,PASSENGER VEHICLE,VAN,BICYCLE,,
10/03/2014,14:30,MANHATTAN,10016,40.7503422,-73.983174,"(40.7503422, -73.983174)",WEST 37 STREET                  ,5 AVENUE                        ,,2,0,0,0,1,0,1,0,Turning Improperly,Failure to Yield Right-of-Way,Fatigued/Drowsy,,,1033288,TAXI,TAXI,BICYCLE,,
10/18/2014,19:30,,,,,,LINCOLN AVENUE                  ,LIBERTY AVENUE                  ,,3,0,0,0,3,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Unspecified,Unspecified,,2810341,PASSENGER VEHICLE,BICYCLE,BICYCLE,BICYCLE,
10/18/2014,13:50,MANHATTAN,10011,40.7393973,-74.0027894,"(40.7393973, -74.0027894)",8 AVENUE                        ,GREENWICH AVENUE                ,,1,0,1,0,0,0,0,0,Other Vehicular,Other Vehicular,Unspecified,,,2810132,OTHER,BICYCLE,BICYCLE,,
09/01/2014,16:00,BRONX,10472,40.8317641,-73.8751431,"(40.8317641, -73.8751431)",MORRISON AVENUE                 ,EAST 172 STREET                 ,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,1017210,SPORT UTILITY / STATION WAGON,BICYCLE,BICYCLE,,
09/12/2014,16:35,MANHATTAN,10013,40.7203761,-74.0032612,"(40.7203761, -74.0032612)",CANAL STREET                    ,GREENE STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,1023133,OTHER,OTHER,BICYCLE,,
09/21/2014,12:25,,,,,,82 STREET                       ,ATLANTIC AVENUE                 ,,3,0,0,0,3,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,1027853,PASSENGER VEHICLE,BICYCLE,BICYCLE,BICYCLE,
08/12/2014,9:08,BROOKLYN,11226,40.6468847,-73.9491535,"(40.6468847, -73.9491535)",NOSTRAND AVENUE                 ,TILDEN AVENUE                   ,,3,0,0,0,1,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,1007409,PASSENGER VEHICLE,VAN,BICYCLE,,
08/14/2014,12:35,QUEENS,11429,40.7101436,-73.7375073,"(40.7101436, -73.7375073)",107 AVENUE                      ,SPRINGFIELD BOULEVARD           ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,1008619,PASSENGER VEHICLE,VAN,BICYCLE,,
08/26/2014,13:58,BROOKLYN,11234,40.6352571,-73.9274473,"(40.6352571, -73.9274473)",KINGS HIGHWAY                   ,GLENWOOD ROAD                   ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,1014492,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
08/02/2014,18:45,BROOKLYN,11206,40.6979035,-73.9467957,"(40.6979035, -73.9467957)",TOMPKINS AVENUE                 ,PARK AVENUE                     ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,1003487,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
08/04/2014,14:20,QUEENS,11411,40.7003409,-73.7480733,"(40.7003409, -73.7480733)",,,P/L 114-51 FRANCIS LEWIS BLVD           ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,1004095,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
08/11/2014,19:00,BROOKLYN,11203,40.6397952,-73.9291071,"(40.6397952, -73.9291071)",FOSTER AVENUE                   ,UTICA AVENUE                    ,,2,0,0,0,2,0,0,0,Physical Disability,Traffic Control Disregarded,Unspecified,Unspecified,,1007404,UNKNOWN,BICYCLE,BICYCLE,UNKNOWN,
08/08/2014,10:57,BROOKLYN,11223,40.6099861,-73.9623778,"(40.6099861, -73.9623778)",AVENUE P                        ,CONEY ISLAND AVENUE             ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,1005507,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,
08/06/2014,19:30,BROOKLYN,11222,40.7327172,-73.958058,"(40.7327172, -73.958058)",FRANKLIN STREET                 ,HURON STREET                    ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,1005124,PASSENGER VEHICLE,TAXI,BICYCLE,,
07/30/2014,18:32,MANHATTAN,10013,40.7204338,-73.9998665,"(40.7204338, -73.9998665)",GRAND STREET                    ,CROSBY STREET                   ,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1002730,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,,
07/29/2014,18:13,BROOKLYN,11230,40.6352397,-73.9676275,"(40.6352397, -73.9676275)",18 AVENUE                       ,CONEY ISLAND AVENUE             ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,1005027,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,BICYCLE,,
07/28/2014,12:40,,,,,,WHEELER AVENUE                  ,BRUCKNER BOULEVARD              ,,1,0,0,0,1,0,0,0,Backing Unsafely,Failure to Yield Right-of-Way,Driver Inexperience,Unspecified,Unspecified,1000830,LIVERY VEHICLE,PASSENGER VEHICLE,BICYCLE,UNKNOWN,PASSENGER VEHICLE
07/12/2014,15:40,QUEENS,11694,40.5835615,-73.8217305,"(40.5835615, -73.8217305)",ROCKAWAY BEACH BOULEVARD        ,BEACH 101 STREET                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,364687,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
07/27/2014,15:24,MANHATTAN,10032,40.834061,-73.9448799,"(40.834061, -73.9448799)",BROADWAY                        ,WEST 157 STREET                 ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,999322,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,,
07/03/2014,9:30,BROOKLYN,11201,40.696197,-73.9887629,"(40.696197, -73.9887629)",ADAMS STREET                    ,TILLARY STREET                  ,,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,362110,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,
07/08/2014,12:00,MANHATTAN,10013,40.7186277,-74.0025397,"(40.7186277, -74.0025397)",BROADWAY                        ,WALKER STREET                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,375211,PASSENGER VEHICLE,BUS,BICYCLE,,
07/16/2014,21:30,MANHATTAN,10012,40.7284238,-73.9996789,"(40.7284238, -73.9996789)",BLEECKER STREET                 ,THOMPSON STREET                 ,,0,0,0,0,0,0,0,0,Illness,Unspecified,Unspecified,,,994261,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
07/13/2014,18:59,MANHATTAN,10009,40.7349628,-73.9797897,"(40.7349628, -73.9797897)",EAST 20 STREET                  ,1 AVENUE                        ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,417479,TAXI,PASSENGER VEHICLE,BICYCLE,PASSENGER VEHICLE,
07/19/2014,17:20,BROOKLYN,11230,40.6094167,-73.9676868,"(40.6094167, -73.9676868)",OCEAN PARKWAY                   ,AVENUE P                        ,,4,0,0,0,4,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,996314,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,BICYCLE,
06/28/2014,18:00,BROOKLYN,11238,40.6735884,-73.9629548,"(40.6735884, -73.9629548)",WASHINGTON AVENUE               ,SAINT JOHN'S PLACE              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,359252,UNKNOWN,UNKNOWN,BICYCLE,,
06/06/2014,15:00,BROOKLYN,11212,40.6650667,-73.9134724,"(40.6650667, -73.9134724)",BLAKE AVENUE                    ,AMBOY STREET                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,347253,PASSENGER VEHICLE,UNKNOWN,BICYCLE,,
06/29/2014,14:22,QUEENS,11416,40.6854243,-73.8533756,"(40.6854243, -73.8533756)",95 AVENUE                       ,88 STREET                       ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,359889,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
06/12/2014,8:15,MANHATTAN,10017,40.749824,-73.9722023,"(40.749824, -73.9722023)",EAST 42 STREET                  ,2 AVENUE                        ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,350696,SPORT UTILITY / STATION WAGON,TAXI,BICYCLE,,
05/13/2014,16:30,BROOKLYN,11223,40.6056754,-73.9669612,"(40.6056754, -73.9669612)",KINGS HIGHWAY                   ,OCEAN PARKWAY                   ,,2,0,0,0,1,0,1,0,Unspecified,Unspecified,Unspecified,,,344946,BUS,PASSENGER VEHICLE,BICYCLE,,
05/11/2014,19:40,,,,,,EDGECOMB AVENUE                 ,WEST 142 STREET                 ,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,333849,SPORT UTILITY / STATION WAGON,BICYCLE,BICYCLE,,
05/20/2014,17:45,QUEENS,11415,40.7120013,-73.8254559,"(40.7120013, -73.8254559)",QUEENS BOULEVARD                ,HOOVER AVENUE                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,338531,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,,
05/22/2014,16:00,QUEENS,11433,40.7079471,-73.7833055,"(40.7079471, -73.7833055)",JAMAICA AVENUE                  ,178 STREET                      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,339542,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,
05/12/2014,9:52,MANHATTAN,10010,40.7367906,-73.9784973,"(40.7367906, -73.9784973)",1 AVENUE                        ,EAST 23 STREET                  ,,1,0,0,0,1,0,0,0,Turning Improperly,Passenger Distraction,Unspecified,,,334365,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,BICYCLE,,
06/03/2014,14:40,BRONX,10465,40.8285193,-73.8411794,"(40.8285193, -73.8411794)",BRUSH AVENUE                    ,BRUCKNER BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,345464,MOTORCYCLE,PASSENGER VEHICLE,BICYCLE,,
05/14/2014,15:23,MANHATTAN,10003,40.7360047,-73.9936167,"(40.7360047, -73.9936167)",WEST 14 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Turning Improperly,Backing Unsafely,Unspecified,,,334877,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,
